YearWeekISO,ReportingCountry,Denominator,NumberDosesReceived,NumberDosesExported,FirstDose,FirstDoseRefused,SecondDose,DoseAdditional1,UnknownDose,Region,TargetGroup,Vaccine,Population
2020-W52,PL,257651,,,0,,0,0,0,PL41,Age18_24,MOD,37958138
2020-W52,PL,299728,,,7,,0,0,0,PL22,Age18_24,COM,37958138
2020-W52,PL,155296,,,0,,0,0,0,PL61,Age18_24,JANSS,37958138
2020-W52,PL,170066,,,0,,0,0,0,PL82,Age18_24,AZ,37958138
2020-W52,PL,109948,,,0,,0,0,0,PL62,Age18_24,JANSS,37958138
2020-W52,PL,2754264,,,0,,0,0,0,PL,Age18_24,JANSS,37958138
2020-W52,PL,73609,,,0,,0,0,0,PL43,Age18_24,AZ,37958138
2020-W52,PL,120140,,,0,,0,0,0,PL42,Age18_24,AZ,37958138
2020-W52,PL,67721,,,0,,0,0,0,PL52,Age18_24,MOD,37958138
2020-W52,PL,372241,,,0,,0,0,0,PL43,Age25_49,AZ,37958138
2020-W52,PL,754125,,,0,,0,0,0,PL61,Age25_49,AZ,37958138
2020-W52,PL,1311099,,,0,,0,0,0,PL41,Age25_49,AZ,37958138
2020-W52,PL,863608,,,0,,0,0,0,PL63,Age25_49,AZ,37958138
2020-W52,PL,437181,,,0,,0,0,0,PL72,Age25_49,MOD,37958138
2020-W52,PL,1075447,,,99,,0,0,0,PL51,Age25_49,COM,37958138
2020-W52,PL,513216,,,0,,0,0,0,PL62,Age25_49,MOD,37958138
2020-W52,PL,1266726,,,0,,0,0,0,PL21,Age25_49,MOD,37958138
2020-W52,PL,513216,,,0,,0,0,0,PL62,Age25_49,JANSS,37958138
2020-W52,PL,437181,,,0,,0,0,0,PL72,Age25_49,AZ,37958138
2020-W52,PL,372241,,,0,,0,0,0,PL43,Age25_49,JANSS,37958138
2020-W52,PL,877201,,,0,,0,0,0,PL71,Age25_49,AZ,37958138
2020-W52,PL,416409,,,0,,0,0,0,PL84,Age25_49,MOD,37958138
2020-W52,PL,1075447,,,0,,0,0,0,PL51,Age25_49,JANSS,37958138
2020-W52,PL,774259,,,0,,0,0,0,PL82,Age25_49,AZ,37958138
2020-W52,PL,754125,,,0,,0,0,0,PL61,Age25_49,MOD,37958138
2020-W52,PL,758087,,,150,,0,0,0,PL81,Age25_49,COM,37958138
2020-W52,PL,613499,,,0,,0,0,0,PL42,Age25_49,JANSS,37958138
2020-W52,PL,877201,,,0,,0,0,0,PL71,Age25_49,MOD,37958138
2020-W52,PL,340831,,,0,,0,0,0,PL52,Age25_49,AZ,37958138
2020-W52,PL,340831,,,0,,0,0,0,PL52,Age25_49,JANSS,37958138
2020-W52,PL,1075447,,,0,,0,0,0,PL51,Age25_49,AZ,37958138
2020-W52,PL,1266726,,,0,,0,0,0,PL21,Age25_49,JANSS,37958138
2020-W52,PL,416409,,,0,,0,0,0,PL84,Age25_49,JANSS,37958138
2020-W52,PL,416409,,,26,,0,0,0,PL84,Age25_49,COM,37958138
2020-W52,PL,758087,,,0,,0,0,0,PL81,Age25_49,JANSS,37958138
2020-W52,PL,1628150,,,0,,0,0,0,PL22,Age25_49,MOD,37958138
2020-W52,PL,1628150,,,94,,0,0,0,PL22,Age25_49,COM,37958138
2020-W52,PL,863608,,,50,,0,0,0,PL63,Age25_49,COM,37958138
2020-W52,PL,14035724,,,0,,0,0,0,PL,Age25_49,AZ,37958138
2020-W52,PL,863608,,,0,,0,0,0,PL63,Age25_49,MOD,37958138
2020-W52,PL,863608,,,0,,0,0,0,PL63,Age25_49,JANSS,37958138
2020-W52,PL,754125,,,0,,0,0,0,PL61,Age25_49,JANSS,37958138
2020-W52,PL,,,,0,,0,0,0,PL92X,Age25_49,AZ,37958138
2020-W52,PL,1311099,,,29,,0,0,0,PL41,Age25_49,COM,37958138
2020-W52,PL,513216,,,66,,0,0,0,PL62,Age25_49,COM,37958138
2020-W52,PL,1628150,,,0,,0,0,0,PL22,Age25_49,AZ,37958138
2020-W52,PL,,,,0,,0,0,0,PL92X,Age25_49,JANSS,37958138
2020-W52,PL,,,,0,,0,0,0,PL92X,Age25_49,MOD,37958138
2020-W52,PL,372241,,,0,,0,0,0,PL43,Age25_49,MOD,37958138
2020-W52,PL,14035724,,,0,,0,0,0,PL,Age25_49,JANSS,37958138
2020-W52,PL,613499,,,3,,0,0,0,PL42,Age25_49,COM,37958138
2020-W52,PL,1075447,,,0,,0,0,0,PL51,Age25_49,MOD,37958138
2020-W52,PL,513216,,,0,,0,0,0,PL62,Age25_49,AZ,37958138
2020-W52,PL,1266726,,,0,,0,0,0,PL21,Age25_49,AZ,37958138
2020-W52,PL,774259,,,16,,0,0,0,PL82,Age25_49,COM,37958138
2020-W52,PL,340831,,,0,,0,0,0,PL52,Age25_49,MOD,37958138
2020-W52,PL,613499,,,0,,0,0,0,PL42,Age25_49,MOD,37958138
2020-W52,PL,1311099,,,0,,0,0,0,PL41,Age25_49,JANSS,37958138
2020-W52,PL,774259,,,0,,0,0,0,PL82,Age25_49,MOD,37958138
2020-W52,PL,14035724,,,0,,0,0,0,PL,Age25_49,MOD,37958138
2020-W52,PL,774259,,,0,,0,0,0,PL82,Age25_49,JANSS,37958138
2020-W52,PL,613499,,,0,,0,0,0,PL42,Age25_49,AZ,37958138
2020-W52,PL,754125,,,65,,0,0,0,PL61,Age25_49,COM,37958138
2020-W52,PL,437181,,,8,,0,0,0,PL72,Age25_49,COM,37958138
2020-W52,PL,372241,,,69,,0,0,0,PL43,Age25_49,COM,37958138
2020-W52,PL,1628150,,,0,,0,0,0,PL22,Age25_49,JANSS,37958138
2020-W52,PL,758087,,,0,,0,0,0,PL81,Age25_49,MOD,37958138
2020-W52,PL,14035724,,,1118,,0,0,0,PL,Age25_49,COM,37958138
2020-W52,PL,416409,,,0,,0,0,0,PL84,Age25_49,AZ,37958138
2020-W52,PL,1311099,,,0,,0,0,0,PL41,Age25_49,MOD,37958138
2020-W52,PL,340831,,,14,,0,0,0,PL52,Age25_49,COM,37958138
2020-W52,PL,758087,,,0,,0,0,0,PL81,Age25_49,AZ,37958138
2020-W52,PL,877201,,,0,,0,0,0,PL71,Age25_49,JANSS,37958138
2020-W52,PL,,,,218,,0,0,0,PL92X,Age25_49,COM,37958138
2020-W52,PL,877201,,,95,,0,0,0,PL71,Age25_49,COM,37958138
2020-W52,PL,1266726,,,116,,0,0,0,PL21,Age25_49,COM,37958138
2020-W52,PL,437181,,,0,,0,0,0,PL72,Age25_49,JANSS,37958138
2020-W52,PL,253070,,,0,,0,0,0,PL61,Age50_59,MOD,37958138
2020-W52,PL,574660,,,0,,0,0,0,PL22,Age50_59,JANSS,37958138
2020-W52,PL,261041,,,0,,0,0,0,PL82,Age50_59,JANSS,37958138
2020-W52,PL,258090,,,0,,0,0,0,PL81,Age50_59,MOD,37958138
2020-W52,PL,261041,,,0,,0,0,0,PL82,Age50_59,MOD,37958138
2020-W52,PL,253070,,,59,,0,0,0,PL61,Age50_59,COM,37958138
2020-W52,PL,178133,,,0,,0,0,0,PL62,Age50_59,MOD,37958138
2020-W52,PL,126175,,,0,,0,0,0,PL52,Age50_59,AZ,37958138
2020-W52,PL,202987,,,0,,0,0,0,PL42,Age50_59,JANSS,37958138
2020-W52,PL,299875,,,0,,0,0,0,PL71,Age50_59,MOD,37958138
2020-W52,PL,299875,,,95,,0,0,0,PL71,Age50_59,COM,37958138
2020-W52,PL,253070,,,0,,0,0,0,PL61,Age50_59,AZ,37958138
2020-W52,PL,202987,,,8,,0,0,0,PL42,Age50_59,COM,37958138
2020-W52,PL,150688,,,0,,0,0,0,PL84,Age50_59,MOD,37958138
2020-W52,PL,268723,,,29,,0,0,0,PL63,Age50_59,COM,37958138
2020-W52,PL,150688,,,0,,0,0,0,PL84,Age50_59,JANSS,37958138
2020-W52,PL,268723,,,0,,0,0,0,PL63,Age50_59,MOD,37958138
2020-W52,PL,408573,,,18,,0,0,0,PL41,Age50_59,COM,37958138
2020-W52,PL,,,,0,,0,0,0,PL92X,Age50_59,AZ,37958138
2020-W52,PL,126175,,,0,,0,0,0,PL52,Age50_59,JANSS,37958138
2020-W52,PL,150688,,,20,,0,0,0,PL84,Age50_59,COM,37958138
2020-W52,PL,119913,,,0,,0,0,0,PL43,Age50_59,AZ,37958138
2020-W52,PL,119913,,,0,,0,0,0,PL43,Age50_59,JANSS,37958138
2020-W52,PL,150688,,,0,,0,0,0,PL84,Age50_59,AZ,37958138
2020-W52,PL,406089,,,40,,0,0,0,PL21,Age50_59,COM,37958138
2020-W52,PL,126175,,,0,,0,0,0,PL52,Age50_59,MOD,37958138
2020-W52,PL,268723,,,0,,0,0,0,PL63,Age50_59,AZ,37958138
2020-W52,PL,119913,,,37,,0,0,0,PL43,Age50_59,COM,37958138
2020-W52,PL,574660,,,0,,0,0,0,PL22,Age50_59,AZ,37958138
2020-W52,PL,299875,,,0,,0,0,0,PL71,Age50_59,AZ,37958138
2020-W52,PL,4606379,,,0,,0,0,0,PL,Age50_59,JANSS,37958138
2020-W52,PL,253070,,,0,,0,0,0,PL61,Age50_59,JANSS,37958138
2020-W52,PL,574660,,,57,,0,0,0,PL22,Age50_59,COM,37958138
2020-W52,PL,152406,,,0,,0,0,0,PL72,Age50_59,MOD,37958138
2020-W52,PL,268723,,,0,,0,0,0,PL63,Age50_59,JANSS,37958138
2020-W52,PL,4606379,,,662,,0,0,0,PL,Age50_59,COM,37958138
2020-W52,PL,335778,,,0,,0,0,0,PL51,Age50_59,JANSS,37958138
2020-W52,PL,4606379,,,0,,0,0,0,PL,Age50_59,MOD,37958138
2020-W52,PL,335778,,,0,,0,0,0,PL51,Age50_59,AZ,37958138
2020-W52,PL,408573,,,0,,0,0,0,PL41,Age50_59,MOD,37958138
2020-W52,PL,406089,,,0,,0,0,0,PL21,Age50_59,JANSS,37958138
2020-W52,PL,408573,,,0,,0,0,0,PL41,Age50_59,JANSS,37958138
2020-W52,PL,406089,,,0,,0,0,0,PL21,Age50_59,AZ,37958138
2020-W52,PL,119913,,,0,,0,0,0,PL43,Age50_59,MOD,37958138
2020-W52,PL,4606379,,,0,,0,0,0,PL,Age50_59,AZ,37958138
2020-W52,PL,152406,,,0,,0,0,0,PL72,Age50_59,JANSS,37958138
2020-W52,PL,335778,,,0,,0,0,0,PL51,Age50_59,MOD,37958138
2020-W52,PL,178133,,,0,,0,0,0,PL62,Age50_59,AZ,37958138
2020-W52,PL,126175,,,7,,0,0,0,PL52,Age50_59,COM,37958138
2020-W52,PL,258090,,,0,,0,0,0,PL81,Age50_59,JANSS,37958138
2020-W52,PL,,,,68,,0,0,0,PL92X,Age50_59,COM,37958138
2020-W52,PL,258090,,,0,,0,0,0,PL81,Age50_59,AZ,37958138
2020-W52,PL,299875,,,0,,0,0,0,PL71,Age50_59,JANSS,37958138
2020-W52,PL,178133,,,50,,0,0,0,PL62,Age50_59,COM,37958138
2020-W52,PL,202987,,,0,,0,0,0,PL42,Age50_59,AZ,37958138
2020-W52,PL,152406,,,2,,0,0,0,PL72,Age50_59,COM,37958138
2020-W52,PL,152406,,,0,,0,0,0,PL72,Age50_59,AZ,37958138
2020-W52,PL,574660,,,0,,0,0,0,PL22,Age50_59,MOD,37958138
2020-W52,PL,261041,,,0,,0,0,0,PL82,Age50_59,AZ,37958138
2020-W52,PL,335778,,,60,,0,0,0,PL51,Age50_59,COM,37958138
2020-W52,PL,406089,,,0,,0,0,0,PL21,Age50_59,MOD,37958138
2020-W52,PL,261041,,,9,,0,0,0,PL82,Age50_59,COM,37958138
2020-W52,PL,258090,,,103,,0,0,0,PL81,Age50_59,COM,37958138
2020-W52,PL,178133,,,0,,0,0,0,PL62,Age50_59,JANSS,37958138
2020-W52,PL,202987,,,0,,0,0,0,PL42,Age50_59,MOD,37958138
2020-W52,PL,,,,0,,0,0,0,PL92X,Age50_59,JANSS,37958138
2020-W52,PL,,,,0,,0,0,0,PL92X,Age50_59,MOD,37958138
2020-W52,PL,408573,,,0,,0,0,0,PL41,Age50_59,AZ,37958138
2020-W52,PL,56142,,,0,,0,0,0,PL72,Age5_9,AZ,37958138
2020-W52,PL,105258,,,0,,0,0,0,PL82,Age5_9,JANSS,37958138
2020-W52,PL,128431,,,0,,0,0,0,PL63,Age5_9,MOD,37958138
2020-W52,PL,,,,0,,0,0,0,PL92X,Age5_9,AZ,37958138
2020-W52,PL,190568,,,0,,0,0,0,PL41,Age5_9,JANSS,37958138
2020-W52,PL,80574,,,0,,0,0,0,PL42,Age5_9,AZ,37958138
2020-W52,PL,1942294,,,0,,0,0,0,PL,Age5_9,COM,37958138
2020-W52,PL,139579,,,0,,0,0,0,PL51,Age5_9,AZ,37958138
2020-W52,PL,117535,,,0,,0,0,0,PL71,Age5_9,COM,37958138
2020-W52,PL,1942294,,,0,,0,0,0,PL,Age5_9,AZ,37958138
2020-W52,PL,55621,,,0,,0,0,0,PL84,Age5_9,AZ,37958138
2020-W52,PL,51296,,,0,,0,0,0,PL43,Age5_9,MOD,37958138
2020-W52,PL,,,,0,,0,0,0,PL92X,Age5_9,JANSS,37958138
2020-W52,PL,190568,,,0,,0,0,0,PL41,Age5_9,AZ,37958138
2020-W52,PL,190568,,,0,,0,0,0,PL41,Age5_9,COM,37958138
2020-W52,PL,51296,,,0,,0,0,0,PL43,Age5_9,JANSS,37958138
2020-W52,PL,51296,,,0,,0,0,0,PL43,Age5_9,AZ,37958138
2020-W52,PL,55621,,,0,,0,0,0,PL84,Age5_9,JANSS,37958138
2020-W52,PL,105258,,,0,,0,0,0,PL82,Age5_9,COM,37958138
2020-W52,PL,56142,,,0,,0,0,0,PL72,Age5_9,COM,37958138
2020-W52,PL,105258,,,0,,0,0,0,PL82,Age5_9,MOD,37958138
2020-W52,PL,103075,,,0,,0,0,0,PL61,Age5_9,AZ,37958138
2020-W52,PL,117535,,,0,,0,0,0,PL71,Age5_9,AZ,37958138
2020-W52,PL,139579,,,0,,0,0,0,PL51,Age5_9,COM,37958138
2020-W52,PL,103075,,,0,,0,0,0,PL61,Age5_9,MOD,37958138
2020-W52,PL,101963,,,0,,0,0,0,PL81,Age5_9,AZ,37958138
2020-W52,PL,,,,0,,0,0,0,PL92X,Age5_9,COM,37958138
2020-W52,PL,103075,,,0,,0,0,0,PL61,Age5_9,COM,37958138
2020-W52,PL,80574,,,0,,0,0,0,PL42,Age5_9,COM,37958138
2020-W52,PL,221227,,,0,,0,0,0,PL22,Age5_9,COM,37958138
2020-W52,PL,51296,,,0,,0,0,0,PL43,Age5_9,COM,37958138
2020-W52,PL,71989,,,0,,0,0,0,PL62,Age5_9,AZ,37958138
2020-W52,PL,101963,,,0,,0,0,0,PL81,Age5_9,JANSS,37958138
2020-W52,PL,128431,,,0,,0,0,0,PL63,Age5_9,COM,37958138
2020-W52,PL,43470,,,0,,0,0,0,PL52,Age5_9,MOD,37958138
2020-W52,PL,190568,,,0,,0,0,0,PL41,Age5_9,MOD,37958138
2020-W52,PL,139579,,,0,,0,0,0,PL51,Age5_9,JANSS,37958138
2020-W52,PL,139579,,,0,,0,0,0,PL51,Age5_9,MOD,37958138
2020-W52,PL,101963,,,0,,0,0,0,PL81,Age5_9,COM,37958138
2020-W52,PL,,,,0,,0,0,0,PL92X,Age5_9,MOD,37958138
2020-W52,PL,103075,,,0,,0,0,0,PL61,Age5_9,JANSS,37958138
2020-W52,PL,180729,,,0,,0,0,0,PL21,Age5_9,COM,37958138
2020-W52,PL,43470,,,0,,0,0,0,PL52,Age5_9,JANSS,37958138
2020-W52,PL,180729,,,0,,0,0,0,PL21,Age5_9,MOD,37958138
2020-W52,PL,43470,,,0,,0,0,0,PL52,Age5_9,AZ,37958138
2020-W52,PL,221227,,,0,,0,0,0,PL22,Age5_9,JANSS,37958138
2020-W52,PL,221227,,,0,,0,0,0,PL22,Age5_9,AZ,37958138
2020-W52,PL,105258,,,0,,0,0,0,PL82,Age5_9,AZ,37958138
2020-W52,PL,1942294,,,0,,0,0,0,PL,Age5_9,JANSS,37958138
2020-W52,PL,80574,,,0,,0,0,0,PL42,Age5_9,MOD,37958138
2020-W52,PL,128431,,,0,,0,0,0,PL63,Age5_9,AZ,37958138
2020-W52,PL,128431,,,0,,0,0,0,PL63,Age5_9,JANSS,37958138
2020-W52,PL,1942294,,,0,,0,0,0,PL,Age5_9,MOD,37958138
2020-W52,PL,221227,,,0,,0,0,0,PL22,Age5_9,MOD,37958138
2020-W52,PL,71989,,,0,,0,0,0,PL62,Age5_9,JANSS,37958138
2020-W52,PL,180729,,,0,,0,0,0,PL21,Age5_9,JANSS,37958138
2020-W52,PL,71989,,,0,,0,0,0,PL62,Age5_9,COM,37958138
2020-W52,PL,180729,,,0,,0,0,0,PL21,Age5_9,AZ,37958138
2020-W52,PL,80574,,,0,,0,0,0,PL42,Age5_9,JANSS,37958138
2020-W52,PL,117535,,,0,,0,0,0,PL71,Age5_9,MOD,37958138
2020-W52,PL,101963,,,0,,0,0,0,PL81,Age5_9,MOD,37958138
2020-W52,PL,56142,,,0,,0,0,0,PL72,Age5_9,JANSS,37958138
2020-W52,PL,43470,,,0,,0,0,0,PL52,Age5_9,COM,37958138
2020-W52,PL,117535,,,0,,0,0,0,PL71,Age5_9,JANSS,37958138
2020-W52,PL,55621,,,0,,0,0,0,PL84,Age5_9,MOD,37958138
2020-W52,PL,55621,,,0,,0,0,0,PL84,Age5_9,COM,37958138
2020-W52,PL,71989,,,0,,0,0,0,PL62,Age5_9,MOD,37958138
2020-W52,PL,56142,,,0,,0,0,0,PL72,Age5_9,MOD,37958138
2020-W52,PL,358487,,,49,,0,0,0,PL71,Age60_69,COM,37958138
2020-W52,PL,253178,,,0,,0,0,0,PL42,Age60_69,AZ,37958138
2020-W52,PL,5179612,,,0,,0,0,0,PL,Age60_69,AZ,37958138
2020-W52,PL,,,,0,,0,0,0,PL92X,Age60_69,JANSS,37958138
2020-W52,PL,176999,,,0,,0,0,0,PL72,Age60_69,MOD,37958138
2020-W52,PL,260743,,,6,,0,0,0,PL82,Age60_69,COM,37958138
2020-W52,PL,132877,,,0,,0,0,0,PL52,Age60_69,MOD,37958138
2020-W52,PL,253178,,,0,,0,0,0,PL42,Age60_69,JANSS,37958138
2020-W52,PL,149081,,,0,,0,0,0,PL84,Age60_69,JANSS,37958138
2020-W52,PL,5179612,,,337,,0,0,0,PL,Age60_69,COM,37958138
2020-W52,PL,427511,,,36,,0,0,0,PL51,Age60_69,COM,37958138
2020-W52,PL,643350,,,0,,0,0,0,PL22,Age60_69,JANSS,37958138
2020-W52,PL,282559,,,0,,0,0,0,PL81,Age60_69,MOD,37958138
2020-W52,PL,,,,0,,0,0,0,PL92X,Age60_69,AZ,37958138
2020-W52,PL,194061,,,28,,0,0,0,PL62,Age60_69,COM,37958138
2020-W52,PL,5179612,,,0,,0,0,0,PL,Age60_69,JANSS,37958138
2020-W52,PL,303074,,,9,,0,0,0,PL63,Age60_69,COM,37958138
2020-W52,PL,194061,,,0,,0,0,0,PL62,Age60_69,JANSS,37958138
2020-W52,PL,283734,,,0,,0,0,0,PL61,Age60_69,AZ,37958138
2020-W52,PL,427511,,,0,,0,0,0,PL51,Age60_69,MOD,37958138
2020-W52,PL,144781,,,0,,0,0,0,PL43,Age60_69,MOD,37958138
2020-W52,PL,411003,,,0,,0,0,0,PL21,Age60_69,AZ,37958138
2020-W52,PL,132877,,,7,,0,0,0,PL52,Age60_69,COM,37958138
2020-W52,PL,283734,,,0,,0,0,0,PL61,Age60_69,MOD,37958138
2020-W52,PL,427511,,,0,,0,0,0,PL51,Age60_69,JANSS,37958138
2020-W52,PL,303074,,,0,,0,0,0,PL63,Age60_69,AZ,37958138
2020-W52,PL,132877,,,0,,0,0,0,PL52,Age60_69,AZ,37958138
2020-W52,PL,260743,,,0,,0,0,0,PL82,Age60_69,MOD,37958138
2020-W52,PL,451714,,,8,,0,0,0,PL41,Age60_69,COM,37958138
2020-W52,PL,643350,,,0,,0,0,0,PL22,Age60_69,AZ,37958138
2020-W52,PL,176999,,,5,,0,0,0,PL72,Age60_69,COM,37958138
2020-W52,PL,451714,,,0,,0,0,0,PL41,Age60_69,JANSS,37958138
2020-W52,PL,176999,,,0,,0,0,0,PL72,Age60_69,JANSS,37958138
2020-W52,PL,144781,,,0,,0,0,0,PL43,Age60_69,AZ,37958138
2020-W52,PL,176999,,,0,,0,0,0,PL72,Age60_69,AZ,37958138
2020-W52,PL,283734,,,0,,0,0,0,PL61,Age60_69,JANSS,37958138
2020-W52,PL,149081,,,0,,0,0,0,PL84,Age60_69,MOD,37958138
2020-W52,PL,,,,35,,0,0,0,PL92X,Age60_69,COM,37958138
2020-W52,PL,194061,,,0,,0,0,0,PL62,Age60_69,AZ,37958138
2020-W52,PL,427511,,,0,,0,0,0,PL51,Age60_69,AZ,37958138
2020-W52,PL,253178,,,0,,0,0,0,PL42,Age60_69,MOD,37958138
2020-W52,PL,,,,0,,0,0,0,PL92X,Age60_69,MOD,37958138
2020-W52,PL,451714,,,0,,0,0,0,PL41,Age60_69,MOD,37958138
2020-W52,PL,260743,,,0,,0,0,0,PL82,Age60_69,AZ,37958138
2020-W52,PL,132877,,,0,,0,0,0,PL52,Age60_69,JANSS,37958138
2020-W52,PL,282559,,,0,,0,0,0,PL81,Age60_69,AZ,37958138
2020-W52,PL,303074,,,0,,0,0,0,PL63,Age60_69,MOD,37958138
2020-W52,PL,358487,,,0,,0,0,0,PL71,Age60_69,AZ,37958138
2020-W52,PL,282559,,,0,,0,0,0,PL81,Age60_69,JANSS,37958138
2020-W52,PL,358487,,,0,,0,0,0,PL71,Age60_69,MOD,37958138
2020-W52,PL,144781,,,0,,0,0,0,PL43,Age60_69,JANSS,37958138
2020-W52,PL,5179612,,,0,,0,0,0,PL,Age60_69,MOD,37958138
2020-W52,PL,282559,,,50,,0,0,0,PL81,Age60_69,COM,37958138
2020-W52,PL,260743,,,0,,0,0,0,PL82,Age60_69,JANSS,37958138
2020-W52,PL,358487,,,0,,0,0,0,PL71,Age60_69,JANSS,37958138
2020-W52,PL,643350,,,22,,0,0,0,PL22,Age60_69,COM,37958138
2020-W52,PL,194061,,,0,,0,0,0,PL62,Age60_69,MOD,37958138
2020-W52,PL,144781,,,17,,0,0,0,PL43,Age60_69,COM,37958138
2020-W52,PL,643350,,,0,,0,0,0,PL22,Age60_69,MOD,37958138
2020-W52,PL,303074,,,0,,0,0,0,PL63,Age60_69,JANSS,37958138
2020-W52,PL,451714,,,0,,0,0,0,PL41,Age60_69,AZ,37958138
2020-W52,PL,149081,,,0,,0,0,0,PL84,Age60_69,AZ,37958138
2020-W52,PL,253178,,,8,,0,0,0,PL42,Age60_69,COM,37958138
2020-W52,PL,283734,,,20,,0,0,0,PL61,Age60_69,COM,37958138
2020-W52,PL,149081,,,12,,0,0,0,PL84,Age60_69,COM,37958138
2020-W52,PL,411003,,,25,,0,0,0,PL21,Age60_69,COM,37958138
2020-W52,PL,411003,,,0,,0,0,0,PL21,Age60_69,MOD,37958138
2020-W52,PL,411003,,,0,,0,0,0,PL21,Age60_69,JANSS,37958138
2020-W52,PL,149890,,,3,,0,0,0,PL61,Age70_79,COM,37958138
2020-W52,PL,,,,0,,0,0,0,PL92X,Age70_79,JANSS,37958138
2020-W52,PL,158403,,,0,,0,0,0,PL63,Age70_79,JANSS,37958138
2020-W52,PL,203817,,,0,,0,0,0,PL71,Age70_79,AZ,37958138
2020-W52,PL,244115,,,0,,0,0,0,PL41,Age70_79,AZ,37958138
2020-W52,PL,70780,,,0,,0,0,0,PL43,Age70_79,JANSS,37958138
2020-W52,PL,91015,,,5,,0,0,0,PL62,Age70_79,COM,37958138
2020-W52,PL,2783163,,,53,,0,0,0,PL,Age70_79,COM,37958138
2020-W52,PL,149890,,,0,,0,0,0,PL61,Age70_79,JANSS,37958138
2020-W52,PL,233239,,,0,,0,0,0,PL21,Age70_79,MOD,37958138
2020-W52,PL,70780,,,0,,0,0,0,PL43,Age70_79,MOD,37958138
2020-W52,PL,149890,,,0,,0,0,0,PL61,Age70_79,AZ,37958138
2020-W52,PL,91015,,,0,,0,0,0,PL62,Age70_79,JANSS,37958138
2020-W52,PL,82025,,,0,,0,0,0,PL84,Age70_79,AZ,37958138
2020-W52,PL,2783163,,,0,,0,0,0,PL,Age70_79,AZ,37958138
2020-W52,PL,244115,,,0,,0,0,0,PL41,Age70_79,JANSS,37958138
2020-W52,PL,203817,,,0,,0,0,0,PL71,Age70_79,MOD,37958138
2020-W52,PL,91015,,,0,,0,0,0,PL62,Age70_79,MOD,37958138
2020-W52,PL,2783163,,,0,,0,0,0,PL,Age70_79,MOD,37958138
2020-W52,PL,158235,,,6,,0,0,0,PL81,Age70_79,COM,37958138
2020-W52,PL,142616,,,0,,0,0,0,PL82,Age70_79,MOD,37958138
2020-W52,PL,2783163,,,0,,0,0,0,PL,Age70_79,JANSS,37958138
2020-W52,PL,356929,,,5,,0,0,0,PL22,Age70_79,COM,37958138
2020-W52,PL,158403,,,6,,0,0,0,PL63,Age70_79,COM,37958138
2020-W52,PL,96096,,,0,,0,0,0,PL72,Age70_79,JANSS,37958138
2020-W52,PL,71596,,,0,,0,0,0,PL52,Age70_79,MOD,37958138
2020-W52,PL,142616,,,0,,0,0,0,PL82,Age70_79,AZ,37958138
2020-W52,PL,233239,,,0,,0,0,0,PL21,Age70_79,AZ,37958138
2020-W52,PL,123207,,,0,,0,0,0,PL42,Age70_79,JANSS,37958138
2020-W52,PL,96096,,,0,,0,0,0,PL72,Age70_79,COM,37958138
2020-W52,PL,158403,,,0,,0,0,0,PL63,Age70_79,MOD,37958138
2020-W52,PL,82025,,,0,,0,0,0,PL84,Age70_79,MOD,37958138
2020-W52,PL,158403,,,0,,0,0,0,PL63,Age70_79,AZ,37958138
2020-W52,PL,244115,,,0,,0,0,0,PL41,Age70_79,COM,37958138
2020-W52,PL,142616,,,2,,0,0,0,PL82,Age70_79,COM,37958138
2020-W52,PL,244115,,,0,,0,0,0,PL41,Age70_79,MOD,37958138
2020-W52,PL,123207,,,1,,0,0,0,PL42,Age70_79,COM,37958138
2020-W52,PL,142616,,,0,,0,0,0,PL82,Age70_79,JANSS,37958138
2020-W52,PL,,,,0,,0,0,0,PL92X,Age70_79,MOD,37958138
2020-W52,PL,82025,,,3,,0,0,0,PL84,Age70_79,COM,37958138
2020-W52,PL,213985,,,0,,0,0,0,PL51,Age70_79,MOD,37958138
2020-W52,PL,,,,0,,0,0,0,PL92X,Age70_79,AZ,37958138
2020-W52,PL,123207,,,0,,0,0,0,PL42,Age70_79,AZ,37958138
2020-W52,PL,233239,,,0,,0,0,0,PL21,Age70_79,JANSS,37958138
2020-W52,PL,233239,,,3,,0,0,0,PL21,Age70_79,COM,37958138
2020-W52,PL,82025,,,0,,0,0,0,PL84,Age70_79,JANSS,37958138
2020-W52,PL,158235,,,0,,0,0,0,PL81,Age70_79,AZ,37958138
2020-W52,PL,71596,,,0,,0,0,0,PL52,Age70_79,JANSS,37958138
2020-W52,PL,70780,,,1,,0,0,0,PL43,Age70_79,COM,37958138
2020-W52,PL,213985,,,5,,0,0,0,PL51,Age70_79,COM,37958138
2020-W52,PL,,,,0,,0,0,0,PL92X,Age70_79,COM,37958138
2020-W52,PL,158235,,,0,,0,0,0,PL81,Age70_79,JANSS,37958138
2020-W52,PL,96096,,,0,,0,0,0,PL72,Age70_79,AZ,37958138
2020-W52,PL,203817,,,0,,0,0,0,PL71,Age70_79,JANSS,37958138
2020-W52,PL,356929,,,0,,0,0,0,PL22,Age70_79,MOD,37958138
2020-W52,PL,158235,,,0,,0,0,0,PL81,Age70_79,MOD,37958138
2020-W52,PL,123207,,,0,,0,0,0,PL42,Age70_79,MOD,37958138
2020-W52,PL,96096,,,0,,0,0,0,PL72,Age70_79,MOD,37958138
